id,label,degree,community,followersCount,klout_score,pageranks,eigencentrality,x,y,z
1019,truthglow,3,7,7972.0,63.0,0.000191521737133,0.00860670197201,-1213.603394,-196.852417,1326.040039
1020,TexasSheBandit,10,1,10586.0,62.0,0.000227390830043,0.193708950641,-220.877808,829.716125,-26.090874
1021,TammyKosiancic,6,7,1201.0,61.0,0.000183214331606,0.029709861273,-1064.971069,-188.954178,1223.761963
1022,RightForRubio,7,11,18477.0,61.0,0.000174722757526,0.00592198645685,-689.805115,544.721497,167.034531
1026,GregAbbott_TX,15,3,0.0,0.0,0.000163376872339,0.0,-125.502129,362.163696,-131.368973
1027,AlphaRomeo223,3,3,3930.0,47.0,0.000185753321662,0.0283323985061,88.401382,178.684326,-284.036102
1028,KSISKProduction,25,0,230.0,48.0,0.000455892047398,0.900307160452,150.3582,-189.05278,-174.539612
1031,Kegan05,6,1,11235.0,0.0,0.00067486900058,0.0303205808493,-570.518738,845.137268,204.767105
1035,Esther_Jang_,11,10,1512.0,56.0,0.000165551182559,0.00365401522615,-247.921448,543.445313,741.731323
1036,Tacami222,3,10,3291.0,36.0,0.000271432241108,0.0113787899629,-224.965134,553.169861,802.309509
1037,BornToBeGOP,16,0,0.0,0.0,0.000163376872339,0.0,319.889282,-491.930847,-175.90152
1038,MarkRMatthews,3,3,0.0,0.0,0.000163376872339,0.0,-50.697708,363.437683,79.999245
1039,ferrenvivianay1,4,0,11.0,0.0,0.000163376872339,0.0,551.189392,-191.915039,-595.627441
1041,gcain63,13,0,766.0,53.0,0.00045605866831,0.508225933786,247.314682,-239.392136,-129.108185
1046,W_c64,5,0,42.0,19.0,0.000176099131234,0.127971116052,41.773594,-414.823944,-193.195267
1047,schweinehund74,9,3,86.0,13.0,0.000302462082877,0.0697880238421,331.188385,-272.91391,-216.094574
1048,TeamMarcoMiami,6,11,4222.0,54.0,0.000222530667097,0.0141508779538,-852.548645,683.738647,259.896515
1049,ImwithMarco,7,11,2618.0,55.0,0.000341143143035,0.0281460832227,-879.221069,683.340881,255.854202
1051,jamss3468,10,0,662.0,47.0,0.000726308322377,0.746419094205,176.393692,1.879069,-206.670425
1052,LoriSums,7,4,716.0,58.0,0.000469212975917,0.0355632441473,59.596703,-99.310982,1607.82959
1055,CIndyStarbuck,6,9,4718.0,59.0,0.000199763455209,0.0961407843514,441.39209,-303.275269,-347.766754
1056,delcaste,5,9,3924.0,54.0,0.000249814320679,0.0556043145959,428.756378,-187.514328,-450.950287
1057,sandiv11,5,0,2376.0,58.0,0.000233508718367,0.105194631126,349.526642,-311.167664,-110.488106
1059,TroyBlayne,10,0,2971.0,61.0,0.000271950672013,0.0699641269549,76.419243,-222.171799,80.515373
1065,Lehigh389,5,4,1573.0,38.0,0.000396170109181,0.0146930766945,24.878838,-35.039597,1882.329346
1066,verda_verde,5,7,1374.0,48.0,0.000438237273975,0.0304728498056,-1031.576904,-237.114792,1266.85022
1067,PatriotByGod,9,0,7970.0,63.0,0.000169989776023,0.0022679712307,320.13327,-402.056061,-166.84108
1068,glendabelle_11,14,0,683.0,50.0,0.000364644181122,0.0445556646526,336.052521,-373.192505,17.066641
1069,gqforbes,40,0,0.0,0.0,0.000163376872339,0.0,419.411591,-340.617218,-102.949959
1071,USATODAY,3,8,2039359.0,85.0,0.000163376872339,0.0,-649.139221,-49.020775,919.305176
1074,deltaTN,4,1,1935.0,52.0,0.000243000140686,0.020977926966,-446.392517,983.766357,61.892269
1075,NeilTurner_,44,0,1963.0,64.0,0.000163376872339,0.0,273.624481,-382.399292,-311.292389
1076,Retrogirl01,4,0,2618.0,56.0,0.000177066523277,0.094278843778,244.934891,-379.714386,-275.205139
1077,IBDeditorials,3,11,0.0,0.0,0.000163376872339,0.0,-749.089417,707.250977,176.611389
1079,AdamSmith_USA,6,4,12607.0,63.0,0.000168718063776,0.0022679712307,110.480286,-12.498069,2088.406738
1081,RobertoPrusso,4,7,1415.0,51.0,0.000193658014235,0.01780489318,-1135.660034,-302.281403,1348.120605
1084,love_icydelight,19,3,338.0,52.0,0.000387481966102,0.492727734801,186.994461,-228.231018,-123.021187
1086,steve0423,32,1,0.0,0.0,0.000163376872339,0.0,42.285526,410.438141,-56.85733
1087,cheerio15,3,1,1596.0,56.0,0.00023400984077,0.0218202811325,74.162361,423.231171,-137.282867
1088,joshuagroves82,6,1,94.0,36.0,0.000201004754714,0.112267278217,-247.759796,1010.338806,-24.658932
1091,DefTonegirl,6,7,52.0,20.0,0.000278689616553,0.0318349826619,-1022.28186,-195.381699,1259.127686
1092,rm55m0,22,0,377.0,45.0,0.000390635462803,0.699999800179,335.895233,-152.932907,-202.033142
1095,angelathomas22,10,1,679.0,59.0,0.000379589362729,0.199149692584,-217.574539,939.814697,-23.177067
1096,LivNow,12,0,5038.0,61.0,0.000163857394752,0.0022679712307,480.256775,-247.623566,48.789131
1097,VetApologist,8,0,4375.0,61.0,0.000500371909501,0.184992204119,374.917877,-180.962311,53.507996
1098,Dbargen,9,0,67846.0,59.0,0.000191151067814,0.0022679712307,-4.548151,260.225952,-207.436859
1099,aqwiley3,7,0,549.0,45.0,0.000274890124671,0.176982841021,-52.358856,384.077057,-262.516724
1103,KarrattiPaul,13,1,26561.0,65.0,0.000247259700993,0.0386444759705,-165.844177,889.422546,-97.102295
1104,dixiebelle759,9,1,1210.0,53.0,0.000335692174735,0.291486964752,-295.089935,783.199768,-80.90477
1105,ChrisMusgr4,3,1,59.0,14.0,0.00018763726929,0.0109620456785,-424.752411,767.278625,350.216797
1106,rossb1us,5,1,824.0,51.0,0.000204077348632,0.0154979881399,-259.182495,1046.87561,111.995499
1107,kellyz713,4,1,2641.0,59.0,0.000214351897243,0.0132300169092,-245.304276,1053.694092,164.689194
1109,Jopup1,6,1,1173.0,57.0,0.000218237463338,0.0149938713797,-178.420792,687.112183,115.967079
1113,garyblocker12,5,1,2407.0,53.0,0.000185507726428,0.173268633527,-302.779358,961.937744,-73.025261
1116,ouchinagirl,14,1,11925.0,64.0,0.000263550221396,0.111881839633,-10.875128,501.977478,-254.504288
1118,RealAlexJones,4,11,0.0,0.0,0.000163376872339,0.0,-330.18045,-111.933075,604.223633
1119,trixienovel,5,11,4738.0,54.0,0.000276061997458,0.0113398561535,-406.764191,15.289379,635.384888
1121,Norsu2,22,11,60319.0,60.0,0.000254191346303,0.0185607012656,-592.449707,641.289917,218.717621
1122,kits54,3,11,1802.0,46.0,0.000208690224481,0.0464998355572,-444.912292,717.533875,86.874603
1123,Carolde,21,0,11583.0,61.0,0.000201842518621,0.0373539860361,516.404663,-258.437439,-232.91333
1124,DRJAMESCABOT,11,0,3540854.0,73.0,0.000329913817799,0.10403804453,481.679565,-222.582474,-294.602997
1127,trevormichael25,6,9,0.0,0.0,0.000179930021477,0.0898063571177,349.200226,137.683075,-451.665314
1132,peterdaou,7,4,14505.0,69.0,0.000163376872339,0.0,90.88237,-66.953903,1952.687744
1135,Jana_1977,26,1,8453.0,59.0,0.000409939736493,0.325862983136,-259.003967,955.97467,-20.803074
1136,HereComesTheFox,5,1,50.0,26.0,0.000218143333892,0.0154979881399,-354.338318,1006.36499,174.803268
1137,facebookdirect1,3,1,53.0,25.0,0.000178865569892,0.00680391369211,-273.32785,971.05603,185.326355
1138,JohnPena03,3,3,2931.0,53.0,0.000212998635923,0.0457206821678,23.332172,-312.950653,-295.991882
1139,WavRidr101,6,0,698.0,51.0,0.000228158888918,0.0304021107754,71.018845,-259.102997,4.005932
1143,Berninitup,3,7,3010.0,51.0,0.000191286881963,0.00818995768756,-1184.859985,-295.674438,1244.373779
1144,LMM1952,9,3,3103.0,59.0,0.000295615825079,0.265374183762,134.134506,-268.147919,-97.159592
1146,ashydtasyjfhho1,3,9,18.0,41.0,0.000163376872339,0.0,534.023315,-159.101059,-504.55661
1147,shupe_laura,5,11,1115.0,58.0,0.000405211601197,0.0113787899629,-622.278137,485.632874,492.815857
1148,adlangston75,6,11,423.0,49.0,0.000482950230281,0.0190983863567,-680.339172,537.912903,483.512665
1149,Baginski3927,6,0,154.0,44.0,0.000179483114991,0.157651534097,360.830597,-248.949677,-14.924062
1152,jasonrapert,5,6,6152.0,59.0,0.000172056308425,0.0022679712307,316.560699,498.886017,422.106232
1153,conservativeoki,3,6,515.0,41.0,0.000342842812182,0.0223366374189,349.863312,559.60791,463.152435
1156,DemsRBlind,4,1,666.0,44.0,0.000186745737075,0.126778686947,-270.783447,969.144836,32.026661
1157,mikede14785,3,3,94.0,36.0,0.000171409450622,0.41531319011,13.834916,-114.961021,-289.502228
1158,Texgalleslie,15,1,7775.0,43.0,0.000656954194767,0.302482217765,-353.41037,806.971985,-70.183395
1160,eckeisler61,8,3,858.0,52.0,0.000237689164834,0.157718739936,196.986313,-231.925934,92.237442
1161,KockaAnnette,9,1,0.0,0.0,0.000163376872339,0.0,-164.811462,1030.869995,-102.177521
1162,jenny_marchetti,3,1,390.0,41.0,0.00020830519467,0.0214293725839,-208.692566,1031.747437,39.571934
1163,BuddyAdams3,3,3,420.0,48.0,0.000174906119905,0.0288730382124,223.466721,-44.727646,-182.067841
1165,1718106J,7,0,369.0,46.0,0.000199499906576,0.0804328096138,101.523964,-276.928894,-86.015823
1166,realMattShannon,6,0,111.0,34.0,0.000186002636655,0.0113398561535,32.157158,-481.23114,-28.704678
1167,JesusForBernie,16,7,2632.0,57.0,0.000215288670017,0.016352487537,-1083.764282,-348.343781,1325.330322
1168,NancyRog11,5,7,401.0,48.0,0.000697736520909,0.0302737526355,-1133.798462,-361.112793,1524.510864
1170,DanMartin_cards,4,1,12802.0,48.0,0.00036081757249,0.162672059843,-151.366348,931.317871,-184.303284
1172,foxandfriends,48,0,0.0,0.0,0.000163376872339,0.0,-44.012642,1.801714,-231.648041
1174,DanPatrick,25,1,0.0,0.0,0.000163376872339,0.0,-354.789673,1036.859985,24.694342
1175,InaudibleNoise,10,1,3235.0,39.0,0.000211428752427,0.0223639709615,-431.986267,984.504272,92.057724
1176,TimeforTruth16,6,3,4993.0,58.0,0.000164575409442,0.031501395507,5.681984,-144.389984,-525.623718
1177,SuperStarCam1,5,3,103.0,14.0,0.000311514983673,0.161249569333,-96.092072,-64.120804,-570.553711
1179,icareeguns,43,0,11593.0,62.0,0.000163857394752,0.0022679712307,101.78775,-269.533997,-199.466675
1180,T17R_TEdinger,12,0,855.0,53.0,0.000288706076663,0.088326096625,150.931625,-59.275818,-38.566196
1181,Lori_Earp,6,6,276.0,45.0,0.000286841870748,0.0104579289183,301.591522,616.835693,452.136627
1182,mann_cmann1008,5,0,2166.0,50.0,0.000235264732116,0.0675483987524,217.665283,-143.989807,-7.796819
1186,eagergirl1,4,3,256.0,42.0,0.00019555183136,0.100358481123,522.793457,-51.122219,-110.971535
1188,AngelBear2016,7,3,1165.0,54.0,0.000387787746124,0.139570795284,310.185394,-178.660049,-75.062012
1192,ericksonr51,10,0,173.0,42.0,0.000262486687245,0.194836758692,124.328888,-237.994614,-371.711914
1193,HomunculusLoikm,6,1,158208.0,58.0,0.00016521309795,0.00629029207497,-495.701843,986.269165,-17.403576
1195,SkyNetWatching,12,13,2685.0,50.0,0.00045249408825,0.115026163806,340.230621,526.034729,1447.140991
1201,IAmFreedomMan,26,3,0.0,0.0,0.000163376872339,0.0,389.483673,-70.282265,-179.237778
1202,OlgaOlgamsmith,4,3,246.0,46.0,0.000192706899187,0.00907188492281,513.070313,-80.17627,2.564397
1203,barkmartin,15,0,876.0,54.0,0.000356787102873,0.173621528762,282.040192,-380.582062,-255.350235
1206,RMaintainers,10,9,343.0,45.0,0.000360552414173,0.163250143969,219.819412,-66.357529,-540.405701
1207,Corgimom9047,4,13,302.0,46.0,0.000359161094551,0.064832086513,347.335632,549.23175,1435.484131
1211,NatasjaYonce,3,1,10045.0,58.0,0.000191094014398,0.0109620456785,-437.620453,920.508118,121.498184
1212,guthrie_liane,4,10,872.0,52.0,0.000553014614455,0.0270898749222,-233.480316,528.668884,786.590881
1215,LandmanMarius,31,0,0.0,0.0,0.000163376872339,0.0,231.655319,-300.463623,-243.229492
1221,NYCGlobal,25,0,636.0,47.0,0.000648226259159,0.683662371924,349.060791,-160.807022,-154.055923
1224,P0TUSTrump,36,3,5805.0,61.0,0.000863128248016,0.312241854347,286.681427,-141.528595,-325.909515
1225,aliwojo19,9,0,354.0,50.0,0.000224228315734,0.267451378068,219.138351,-112.062065,-144.59375
1226,SarahLeeAnne,13,13,714.0,47.0,0.000877544379531,0.178633185818,327.59613,564.240051,1439.914917
1227,redcloud5628,22,0,1019.0,48.0,0.000450851478807,0.479931697226,417.830627,-271.220978,23.096209
1230,realWillBarrett,9,3,82.0,36.0,0.000176372344951,0.250295348498,241.00618,-142.683273,-43.6105
1231,Leahvukmir,3,11,0.0,0.0,0.000163376872339,0.0,-802.064697,624.245056,237.694489
1233,johnmappin,3,8,0.0,0.0,0.000163376872339,0.0,330.701324,-273.067047,-512.731384
1235,NoHolidayforGOP,6,4,3191.0,55.0,0.000231820425474,0.00680391369211,508.942871,-52.775959,2534.71875
1239,DecisionZero,9,1,3994.0,47.0,0.00026354058838,0.0321977704667,-232.008438,544.568909,184.263123
1240,NewDay,8,4,0.0,0.0,0.000163376872339,0.0,-215.876007,48.134995,1098.296875
1242,cordellifornh,3,13,35.0,36.0,0.000163376872339,0.0,374.006836,575.450623,1520.617065
1243,Ladies4Santorum,4,13,381.0,44.0,0.000527132267133,0.0490364890716,367.576569,570.535645,1523.077148
1244,SilvanaGuerra11,3,3,54.0,21.0,0.000175023190114,0.0433568509246,374.918304,-291.167175,-414.979401
1245,PresidentTrump_,6,3,5207.0,60.0,0.000680479998588,0.239003193449,377.413452,-203.132446,258.891022
1248,LogicalReverie,21,0,0.0,0.0,0.000163376872339,0.0,257.442627,-432.985626,-60.77425
1251,Mozi_N,4,4,7639.0,47.0,0.000163376872339,0.0,454.72229,-38.469547,2459.010742
1252,JR777771,8,4,2834.0,53.0,0.000739311333853,0.0306954322955,511.405426,-27.029247,2490.446777
1254,DianaBialkowski,6,0,1943.0,59.0,0.000410899938691,0.0328794166764,103.826935,-35.868515,-75.036339
1255,hofmann_mary,3,0,150.0,41.0,0.000166090993691,0.0472124202651,72.116776,-419.072266,-117.944595
1256,jmdonsi,5,0,1636.0,55.0,0.00033030006365,0.0713021219057,58.933311,-281.358612,-127.278343
1260,1776tamara,5,0,138.0,43.0,0.000266106978262,0.205257285282,-18.095249,-366.655426,-132.088928
1261,Mariacka,6,1,2451.0,53.0,0.000253329885619,0.0298701451458,-445.327484,870.172729,126.592865
1263,Crusade4Honesty,7,0,1021.0,57.0,0.000271915845247,0.127605814091,346.210022,-305.331482,-161.360916
1266,StrengthenTheUS,34,0,110567.0,62.0,0.000180993727985,0.0388687246479,298.124207,-308.422821,-104.297676
1267,mimi_saulino,13,0,3372.0,62.0,0.000220022635622,0.178196948244,362.62027,-406.077087,-123.165382
1270,__DragonWings__,6,1,3310.0,51.0,0.000611386964594,0.0817611539507,-276.338593,939.820862,61.071743
1271,trumpology,18,3,4922.0,60.0,0.000163376872339,0.0,394.599274,0.688223,-142.097397
1272,ErinLichnovsky,7,1,4788.0,59.0,0.000179729259595,0.0660781338598,-303.423615,773.570313,-13.862265
1273,RBPundit,7,11,33302.0,66.0,0.000171545753361,0.0022679712307,-782.763123,603.720154,307.166046
1275,ResistTyranny,53,3,41720.0,68.0,0.000278694645519,0.247398088362,142.440308,73.967049,-253.024765
1278,RickSantorum,24,13,255139.0,86.0,0.000191151067814,0.0022679712307,302.314453,518.304565,1363.9198
1279,PoliceFirstNow,10,3,1271.0,53.0,0.000327529927343,0.50129313164,166.778259,-44.540718,-16.334898
1281,UniversHorse,3,8,219.0,39.0,0.000180981291157,0.00818995768756,-163.445236,47.583241,348.477386
1282,deadeyemadoc,7,3,1805.0,48.0,0.000233738084708,0.13006444027,99.408958,-340.740692,82.822456
1284,ghhxacjsbkamnb2,4,9,4.0,17.0,0.000163376872339,0.0,519.959717,18.112949,-688.03363
1288,HVSRChris,3,1,47.0,22.0,0.000176167620255,0.00453594246141,-384.795532,878.876282,182.37854
1290,Justified_Not,15,3,1950.0,59.0,0.000212561194213,0.265135969122,118.764717,-16.741762,-29.338142
1292,jerrysremodeli1,9,0,2253.0,56.0,0.000232351193934,0.158309776696,435.132202,-228.536407,-113.396759
1293,RowlandViki,6,0,1816.0,55.0,0.000213353933046,0.0163799153751,-0.901671,-358.387665,191.384903
1294,RandNRoll65,3,11,1202.0,49.0,0.000206774052769,0.00453594246141,-424.74411,311.782349,353.177765
1304,TimKelley26,8,1,453.0,42.0,0.000290369548025,0.102517968693,-260.893494,824.92688,-159.194366
1306,AlyLovesMovies,33,0,0.0,0.0,0.000163376872339,0.0,153.876526,-120.737648,-2.335097
1308,damnpamfromnamm,3,7,153.0,31.0,0.000196274562423,0.00818995768756,-1173.803345,-185.092255,1443.71875
1310,JimTuscaloosaAl,3,3,4122.0,42.0,0.000163376872339,0.0,508.969421,-481.476654,-265.263214
1312,petefrt,12,11,21964.0,64.0,0.000163376872339,0.0,10.824357,393.15686,-194.836624
1313,freegalt,3,11,2858.0,39.0,0.000198348959132,0.00680391369211,-29.353579,473.272827,-230.993683
1314,k_devi,25,7,1571.0,54.0,0.000242785826025,0.00818995768756,-1228.515259,-251.485931,1200.298218
1315,joseph_carangi,8,7,96.0,42.0,0.000288683182345,0.0415758775486,-1118.69519,-193.673737,1190.009033
1316,UdvTANBgkh9NQth,5,1,313.0,49.0,0.000225752411719,0.0177175207042,-367.830994,922.507935,252.411591
1317,Hillary4Florida,18,4,2624.0,60.0,0.000183215583393,0.0022679712307,125.225449,-18.360592,2007.533203
1324,kerrhome,13,1,816.0,49.0,0.000404983828988,0.0286016987639,-310.226593,1084.313965,119.740517
1327,realbigstriper,11,0,1890.0,56.0,0.000342594104564,0.242492698342,261.322205,-379.87735,-39.173508
1329,amvetshawaii,4,0,936.0,49.0,0.000223668841324,0.178465856945,273.852081,-373.409424,79.256393
1330,Trumptbird,26,3,692.0,53.0,0.00028856153006,0.0523206989113,311.056976,-386.370575,-380.407623
1342,mary122514,13,0,281.0,41.0,0.000316784484931,0.287618731142,152.045883,-214.954865,60.525318
1348,botting_world26,3,9,1.0,0.0,0.000163376872339,0.0,577.545288,-93.383392,-587.408203
1350,PJStrikeForce,28,0,127415.0,66.0,0.000178721078585,0.0167203642276,213.20166,38.405209,-19.349239
1351,jpshaddai,9,0,2036.0,58.0,0.000839149978631,0.198569726664,305.817505,-163.284485,118.351273
1353,vmpcott,13,1,13456.0,56.0,0.000232503346785,0.0266182255713,-291.012177,870.770508,198.343643
1355,TeamMarcoIA,6,11,2552.0,58.0,0.000212844202296,0.00592198645685,-825.769836,688.623718,265.798706
1356,ljreynolds13,8,4,170.0,42.0,0.000278744701585,0.0199465581255,-50.306889,8.374741,1597.72644
1357,TheRightGirl585,3,1,0.0,0.0,0.000163376872339,0.0,-497.757355,1148.181396,-142.152451
1359,JudgeMoroz,26,6,0.0,0.0,0.000163376872339,0.0,416.389282,-4.51054,-214.275681
1360,2ward4ward,13,6,1111.0,52.0,0.000773533608985,0.0422854957617,277.711578,441.734192,403.039978
1364,StewartDorinda,6,7,2.0,11.0,0.000219254417252,0.139831503771,-417.746735,-238.353256,382.583893
1368,Johnsontx5Diane,12,1,252.0,50.0,0.000408072965932,0.193162572066,-356.951233,1097.738037,-39.276165
1375,thatsmybutter,8,3,177.0,49.0,0.000335676521124,0.131207949052,226.235672,-342.087341,-424.107391
1379,maxlydic,30,3,2837.0,62.0,0.000308952889417,0.255968738628,302.813965,2.434534,-397.160828
1381,BenSasse,4,1,0.0,0.0,0.000163376872339,0.0,-614.867615,932.543274,8.886129
1385,rosemarylowe105,11,3,569.0,51.0,0.000226939062444,0.0902440685014,219.750778,-15.435826,-202.887329
1387,jstines3Paints,4,1,0.0,0.0,0.000163376872339,0.0,-241.093018,566.286072,-59.911869
1388,Halosforyou,7,1,129.0,43.0,0.000306052337095,0.0238860895595,-317.072845,639.973022,-82.414665
1389,Biondabella,3,0,1663.0,50.0,0.000174597015063,0.170650618148,159.259354,-408.663818,-342.205353
1390,RETTinol,7,3,1608.0,51.0,0.000503863426799,0.138969376799,311.692719,17.99246,59.33432
1392,TRUMPHIANT2016,25,0,0.0,0.0,0.000163376872339,0.0,459.176971,-101.950661,56.779152
1393,BurdPerry,6,0,215.0,44.0,0.000210112419429,0.178832403041,416.495209,-25.81996,5.032577
1394,RussSegner,6,1,1051.0,53.0,0.000164642399659,0.00642610321705,-386.062073,870.594116,-152.600525
1395,Angela2132,4,1,1042.0,50.0,0.000586091316814,0.0408730520493,-367.988312,800.429382,-189.429092
1398,NationalNurses,34,7,17670.0,65.0,0.000163376872339,0.0,-1184.672485,-308.185333,1431.269531
1399,NurseJanIAm,5,7,3236.0,51.0,0.000171098572857,0.0114661624386,-1153.276611,-255.025986,1381.466309
1402,A1speaker,15,0,410.0,45.0,0.000523001248324,0.588826563119,242.878937,-90.454506,41.255756
1406,chrgdup1973,7,3,5982.0,61.0,0.000226778712038,0.144509727189,5.996557,-127.304184,-142.343994
1407,CLewandowski_,45,0,0.0,0.0,0.000163376872339,0.0,97.189415,-489.77594,-142.23642
1408,Carolin42539648,4,0,120.0,46.0,0.000192857511461,0.0190465763239,111.197922,-568.38147,-122.84639
1412,JohnDrogin,17,1,0.0,0.0,0.000163376872339,0.0,-397.30307,761.267944,-14.881286
1415,wings84,4,13,591.0,46.0,0.000269250887524,0.0316043984401,271.56488,544.055969,1444.497681
1418,Soniamf13,4,11,2219.0,40.0,0.000254681101742,0.0264841283747,-752.99762,653.46991,261.149353
1419,teamhuck16ma,6,6,362.0,46.0,0.00082224666823,0.0455075733814,311.472534,617.684875,461.92276
1420,otakuproxy,4,11,781.0,39.0,0.000275341624629,0.0104579289183,-382.887024,205.497971,616.133667
1421,SonshinerCC,11,1,534.0,46.0,0.000436940585067,0.314846031869,-298.100952,909.38324,16.232443
1423,JamesSandiford2,4,1,884.0,49.0,0.000416600466095,0.0146089902702,-344.085785,534.500244,-45.86768
1425,chiligal47,4,3,0.0,0.0,0.000163376872339,0.0,281.1987,131.624664,-320.355591
1426,WV4TRUMP1,6,3,1325.0,54.0,0.000209734106852,0.0402319929009,138.419769,50.591175,-156.251587
1427,barbara_grunert,3,3,99.0,38.0,0.000254519884341,0.0371591689303,85.613968,-253.367325,46.709671
1428,8802Ditman,4,4,161.0,42.0,0.000309590180759,0.0269565421753,71.988945,-69.236549,1999.463867
1429,David360NC,31,0,6229.0,62.0,0.000328112018947,0.00833285268792,511.118073,-22.452063,-166.392075
1430,williamcreedcox,37,0,876.0,58.0,0.00082510300478,0.780055812837,437.283966,-113.493507,-186.234329
1434,marty713,7,0,1550.0,57.0,0.000188944899053,0.131681558262,135.131668,-264.8367,121.905373
1435,dadz1949z,3,1,1249.0,54.0,0.000204049326338,0.0728001583668,-333.229187,948.467651,-2.739051
1436,RobertA87413263,9,3,2162.0,54.0,0.000746734510755,0.270426691278,232.897186,-14.636384,-325.95459
1443,WhiteJacketPink,5,3,777.0,56.0,0.000272695272143,0.110901015038,230.394226,136.23645,-56.912285
1444,_CFJ_,24,1,34639.0,69.0,0.00046667558446,0.220167820228,-138.134796,332.289917,-189.244415
1445,Junebug1952,9,8,12038.0,65.0,0.000538851104212,0.332766264416,330.88089,-19.172651,-124.177155
1449,NoblePrized,4,3,1273.0,51.0,0.000202406486443,0.227927837056,7.350712,-170.942139,-88.171806
1450,lynn_weiser,44,0,5041.0,60.0,0.0018014131297,0.941158249517,143.711975,-114.840645,-64.236305
1451,jkrupkin26,5,7,22.0,20.0,0.000250722582947,0.0196561201262,-1208.47229,-311.046234,1319.873657
1455,trumpemall,10,0,581.0,51.0,0.000207299534754,0.413648716788,257.266937,-267.783875,-243.163239
1458,healthandcents,30,0,31816.0,66.0,0.00030315872548,0.0891898151335,53.278946,303.501038,-187.399323
1459,thecarnage07,16,0,230.0,45.0,0.000685246619919,0.434114783158,163.18335,37.704445,-371.345795
1460,Pantheriaa,3,3,289.0,43.0,0.000171814278413,0.247145450032,159.819229,6.448234,37.911327
1465,Sari_Swensen,10,0,2455.0,58.0,0.000412683816712,0.183129484412,-65.653053,-306.506989,-287.987122
1466,CraazzyKarl,4,0,479.0,49.0,0.000199492786365,0.0553352072223,224.004181,-297.815887,-91.922714
1467,WindsorDw,5,7,2717.0,57.0,0.000300082476042,0.0255222147054,-922.232544,-299.507019,1422.37854
1470,w_turley,6,3,307.0,46.0,0.000250514677487,0.391673148514,348.612671,-162.666489,-309.250519
1471,f396,4,9,45044.0,0.0,0.000226908408185,0.0396913531945,115.791946,149.720108,-196.854156
1472,tomwatson,5,4,7996.0,67.0,0.000163376872339,0.0,68.45063,-109.066231,2009.045166
1473,AmazonTraveler,4,4,437.0,44.0,0.000336425037011,0.0144316539219,117.854492,-103.262924,2107.303955
1475,ImpressionsofTX,3,11,8850.0,45.0,0.000212367514643,0.00999274596746,-698.190063,669.238708,167.95134
1476,politico,19,7,1340853.0,91.0,0.000163376872339,0.0,-242.658035,93.371918,501.267365
1477,MajorBrazzers,3,7,723.0,44.0,0.00021915050716,0.00818995768756,-346.836121,164.254501,493.507385
1480,DrMartyFox,11,3,86605.0,71.0,0.000214521452892,0.240309212778,64.650505,304.63269,-370.084564
1481,CtBrokerRoks,7,0,590.0,41.0,0.000263545393181,0.136167852985,481.153961,-277.827698,-64.549355
1482,michael_scooter,5,1,2100.0,54.0,0.000288646441227,0.0599042125316,-146.579468,808.611755,-145.310455
1489,sareed59,6,13,428.0,45.0,0.000554294556479,0.143425502239,337.552368,562.420837,1467.606689
1493,bigboater88,9,9,18924.0,63.0,0.000331136511717,0.129742157037,138.955246,182.662872,-387.41449
1496,Conservative908,3,1,682.0,46.0,0.000241389638214,0.0151201776648,-229.609406,923.254883,124.78936
1497,ImWithRubio,7,11,0.0,0.0,0.000163376872339,0.0,-923.723206,672.106445,294.392883
1498,Kimberlyuf,8,11,821.0,44.0,0.00048253967675,0.0388427446751,-823.24353,664.517883,239.445709
1499,gawrite,3,3,2540.0,55.0,0.000194535292567,0.0936654405541,180.903732,-155.112061,-566.994446
1503,Mikerollin3,12,3,587.0,55.0,0.000540513424284,0.303076378924,149.719193,-389.980804,-132.374817
1504,JudiLoera,8,3,5400.0,57.0,0.000163857394752,0.0022679712307,592.013123,-146.206711,-74.407745
1505,RNRIowa,3,1,0.0,0.0,0.000163376872339,0.0,-213.048798,614.947327,-17.54401
1507,DannysDarling,5,7,21.0,15.0,0.000309883682128,0.044757589236,-1148.388794,-171.586456,1223.802979
1513,betseyross,9,3,28157.0,57.0,0.000384860229933,0.140127493498,207.012253,240.11937,-4.602601
1514,ROBELAM79,5,0,279.0,44.0,0.000315072879478,0.144594293812,367.651123,-299.676453,-240.142746
1515,bworrall2,8,3,1645.0,50.0,0.000320266102274,0.253789030343,387.89502,-98.694298,67.325943
1516,HispanicsTrump,36,3,0.0,0.0,0.000163376872339,0.0,332.442474,-338.754364,2.433696
1517,kasman41mag,4,10,517.0,54.0,0.00021679557458,0.0122607171982,-153.102905,408.196747,546.085388
1521,gunluvngal,3,1,1710.0,56.0,0.000182966215586,0.145909055846,-295.007782,932.932556,-177.713928
1522,yuniory12,4,11,528.0,50.0,0.000853979768647,0.0426604023287,-732.667175,696.3172,247.903122
1525,hwils43,9,0,175.0,44.0,0.000754161261207,0.495614115682,469.502411,-143.149094,-294.588623
1526,Budd0427,4,0,454.0,49.0,0.00017322581285,0.184257063249,-58.067028,-266.896454,-281.408508
1533,PPOAGE,11,3,313.0,30.0,0.000343030432895,0.384808086027,52.392784,-36.899601,-86.060814
1534,gary4205,8,1,5200.0,48.0,0.000261393750952,0.0846981036639,-265.42746,960.176697,173.689835
