source,target,weight
2359,3888,1.000000
174,8794,1.000000
46,2969,1.000000
1179,1254,1.000000
7291,4201,1.000000
306,8799,1.000000
29,8802,1.000000
2824,3047,1.000000
284,1533,1.000000
213,8821,1.000000
477,8828,1.000000
595,1835,1.000000
1973,1206,1.000000
378,8835,1.000000
1407,8055,1.000000
5499,8849,1.000000
8495,2020,1.000000
637,7017,1.000000
467,1106,1.000000
6351,7389,1.000000
200,3394,1.000000
1069,8857,1.000000
1172,8863,1.000000
8472,6992,1.000000
2855,21,1.000000
3976,6506,1.000000
4279,5965,1.000000
2430,7611,1.000000
773,8870,1.000000
6704,3670,1.000000
4451,8879,1.000000
553,8880,1.000000
3350,1148,1.000000
5134,8881,1.000000
6955,8890,1.000000
8893,166,1.000000
2274,1689,1.000000
4,1180,1.000000
91,5702,1.000000
3815,8907,1.000000
7921,793,1.000000
200,1084,1.000000
59,8911,1.000000
7600,8912,1.000000
3010,2032,1.000000
393,465,1.000000
8917,8918,1.000000
5485,1618,1.000000
1458,1966,1.000000
277,8918,1.000000
474,8928,1.000000
8930,793,1.000000
8933,3207,1.000000
474,5090,1.000000
34,8941,1.000000
91,8943,1.000000
2475,851,1.000000
3989,8951,1.000000
3901,8953,1.000000
1556,7310,1.000000
46,421,1.000000
4828,8954,1.000000
8955,5291,1.000000
323,6619,1.000000
878,7,1.000000
8958,183,1.000000
1948,8580,1.000000
812,767,1.000000
8966,4123,1.000000
1572,708,1.000000
174,8968,1.000000
1667,8973,1.000000
3145,2142,1.000000
4047,8978,1.000000
59,2675,1.000000
304,5599,1.000000
1806,8990,1.000000
2070,3489,1.000000
7959,1450,1.000000
8127,1965,1.000000
1233,2577,1.000000
29,323,1.000000
29,9006,1.000000
2309,623,1.000000
1172,6242,1.000000
8495,9013,1.000000
7152,1450,1.000000
1407,1166,1.000000
1407,9036,1.000000
72,1773,1.000000
321,9050,1.000000
6755,2105,1.000000
3280,9052,1.000000
199,1718,1.000000
9054,6774,1.000000
2177,127,1.000000
910,9056,1.000000
199,3988,1.000000
9057,3114,1.000000
1926,7705,1.000000
2399,9062,1.000000
6868,1451,1.000000
7580,1136,1.000000
9064,2203,1.000000
7352,9067,1.000000
8125,5428,1.000000
199,9068,1.000000
9069,2985,1.000000
9072,7945,1.000000
92,9074,1.000000
29,9075,1.000000
1694,2102,1.000000
2329,1314,1.000000
92,764,1.000000
180,9084,1.000000
199,9086,1.000000
170,4248,1.000000
1711,5356,1.000000
5492,3281,1.000000
482,1290,1.000000
400,1618,1.000000
9099,2110,1.000000
6867,9100,1.000000
199,7234,1.000000
5432,9101,1.000000
655,3024,1.000000
160,862,1.000000
1096,9116,1.000000
9118,6468,1.000000
9119,1450,1.000000
2241,5562,1.000000
437,1436,1.000000
5,1459,1.000000
4552,2967,1.000000
2306,442,1.000000
1430,4650,1.000000
2516,9125,1.000000
9126,8221,1.000000
2748,2951,1.000000
2565,9131,1.000000
29,5951,1.000000
553,558,1.000000
2390,3423,1.000000
1948,9150,1.000000
4927,9151,1.000000
5143,6502,1.000000
200,9152,1.000000
9153,88,1.000000
4671,3804,1.000000
553,126,1.000000
4,9164,1.000000
2366,9165,1.000000
9167,1773,1.000000
248,796,1.000000
6,648,1.000000
655,9176,1.000000
323,9180,1.000000
2177,7705,1.000000
1174,5876,1.000000
29,1777,1.000000
4470,880,1.000000
8062,8983,1.000000
3981,9209,1.000000
8477,9214,1.000000
5205,856,1.000000
62,3534,1.000000
1121,6432,1.000000
4689,2204,1.000000
9223,7853,1.000000
199,9225,1.000000
675,3060,1.000000
111,32,1.000000
32,3160,1.000000
7491,9231,1.000000
0,9236,1.000000
29,9237,1.000000
1881,806,1.000000
53,8685,1.000000
1086,960,1.000000
4571,813,1.000000
3731,1656,1.000000
1412,9,1.000000
9255,1097,1.000000
32,2621,1.000000
9223,4331,1.000000
199,553,1.000000
7560,9259,1.000000
2029,2615,1.000000
347,724,1.000000
295,1910,1.000000
29,3190,1.000000
1407,9269,1.000000
78,9272,1.000000
4359,4419,1.000000
160,8973,1.000000
437,5552,1.000000
7392,9283,1.000000
494,442,1.000000
248,5134,1.000000
2470,1430,1.000000
5007,9300,1.000000
174,4011,1.000000
6504,2951,1.000000
724,1636,1.000000
2906,320,1.000000
68,475,1.000000
187,1207,1.000000
2149,568,1.000000
1123,1938,1.000000
9335,819,1.000000
5234,2383,1.000000
655,7746,1.000000
1273,5414,1.000000
618,931,1.000000
808,9357,1.000000
1179,9362,1.000000
3418,3149,1.000000
2940,5879,1.000000
236,4073,1.000000
2943,457,1.000000
8037,9383,1.000000
7926,4948,1.000000
4982,7200,1.000000
70,1055,1.000000
2346,9393,1.000000
295,2621,1.000000
3680,484,1.000000
710,139,1.000000
2241,1871,1.000000
948,2571,1.000000
5332,9406,1.000000
407,9,1.000000
3401,9410,1.000000
2778,7436,1.000000
202,133,1.000000
435,8517,1.000000
3173,819,1.000000
343,2870,1.000000
5019,3949,1.000000
787,2467,1.000000
9435,123,1.000000
1086,5116,1.000000
284,9438,1.000000
88,3063,1.000000
1426,2032,1.000000
9442,9443,1.000000
4043,8026,1.000000
9451,1542,1.000000
1278,1811,1.000000
2906,2082,1.000000
2618,6019,1.000000
469,9456,1.000000
828,7291,1.000000
2369,806,1.000000
7560,35,1.000000
3808,6982,1.000000
3986,9465,1.000000
9470,6159,1.000000
2395,9473,1.000000
9477,9478,1.000000
984,1430,1.000000
744,1092,1.000000
6,5,1.000000
8077,770,1.000000
1215,1938,1.000000
0,8585,1.000000
258,8201,1.000000
29,3210,1.000000
1639,202,1.000000
896,3005,1.000000
53,1766,1.000000
9520,369,1.000000
3191,5583,1.000000
2692,9522,1.000000
7605,9528,1.000000
9532,5650,1.000000
34,1868,1.000000
9542,9543,1.000000
2504,6319,1.000000
1429,4237,1.000000
32,9465,1.000000
2847,3087,1.000000
29,2491,1.000000
2788,856,1.000000
1096,9555,1.000000
321,674,1.000000
347,4541,1.000000
283,317,1.000000
29,3738,1.000000
773,9560,1.000000
2557,1595,1.000000
9570,6954,1.000000
1429,9579,1.000000
456,6076,1.000000
2818,1121,1.000000
9583,1706,1.000000
32,9584,1.000000
6010,5874,1.000000
1906,2671,1.000000
5127,8231,1.000000
2066,9588,1.000000
3332,9589,1.000000
139,9592,1.000000
3179,1107,1.000000
9598,640,1.000000
3462,9601,1.000000
2287,9605,1.000000
5934,9606,1.000000
325,7711,1.000000
2046,9610,1.000000
32,199,1.000000
2180,128,1.000000
9616,1180,1.000000
2070,8654,1.000000
3173,870,1.000000
7884,9624,1.000000
4,9629,1.000000
4470,7225,1.000000
2099,32,1.000000
169,732,1.000000
8785,2356,1.000000
29,9639,1.000000
4,63,1.000000
111,9648,1.000000
0,9657,1.000000
3860,673,1.000000
8238,1938,1.000000
25,9663,1.000000
4167,9664,1.000000
213,9666,1.000000
2820,3047,1.000000
2313,8073,1.000000
465,9671,1.000000
595,9690,1.000000
4,9691,1.000000
9692,2801,1.000000
494,2846,1.000000
3179,4073,1.000000
9703,6528,1.000000
0,473,1.000000
213,918,1.000000
2395,1068,1.000000
3261,6955,1.000000
553,9708,1.000000
9711,2246,1.000000
2005,1227,1.000000
9712,1099,1.000000
4,9713,1.000000
9119,1853,1.000000
2477,9150,1.000000
893,9726,1.000000
476,1866,1.000000
504,9737,1.000000
1075,9738,1.000000
122,9740,1.000000
948,9741,1.000000
3482,9742,1.000000
323,1542,1.000000
88,1224,1.000000
29,1965,1.000000
343,101,1.000000
7360,9610,1.000000
7965,257,1.000000
29,9759,1.000000
2545,308,1.000000
199,9760,1.000000
659,9761,1.000000
9762,3365,1.000000
553,6180,1.000000
832,799,1.000000
3833,214,1.000000
378,6,1.000000
347,123,1.000000
2558,611,1.000000
9777,2071,1.000000
133,1977,1.000000
1398,5617,1.000000
1567,1324,1.000000
4,1160,1.000000
1275,9796,1.000000
795,1621,1.000000
1224,2870,1.000000
6537,568,1.000000
32,3800,1.000000
1806,9799,1.000000
29,2016,1.000000
29,2511,1.000000
553,9804,1.000000
29,1124,1.000000
4430,1605,1.000000
400,5589,1.000000
1629,1423,1.000000
2475,1436,1.000000
1275,495,1.000000
335,8037,1.000000
400,465,1.000000
46,3099,1.000000
9841,437,1.000000
1176,3512,1.000000
91,9852,1.000000
199,9856,1.000000
29,2425,1.000000
8880,3341,1.000000
595,919,1.000000
248,60,1.000000
9865,4273,1.000000
2105,849,1.000000
248,3126,1.000000
759,2534,1.000000
92,9888,1.000000
5106,9893,1.000000
1399,1066,1.000000
9841,6968,1.000000
9064,1180,1.000000
5543,9905,1.000000
659,9906,1.000000
1407,3121,1.000000
88,429,1.000000
808,9908,1.000000
378,483,1.000000
1075,189,1.000000
127,1430,1.000000
3260,4379,1.000000
9703,2902,1.000000
53,877,1.000000
2835,7057,1.000000
4291,2602,1.000000
248,320,1.000000
4730,189,1.000000
2359,4589,1.000000
9935,265,1.000000
9583,6,1.000000
174,6247,1.000000
4059,9937,1.000000
343,8413,1.000000
2359,9942,1.000000
9946,1534,1.000000
199,9947,1.000000
1458,4099,1.000000
4650,4363,1.000000
2820,8359,1.000000
406,3988,1.000000
200,9951,1.000000
9935,2564,1.000000
725,9957,1.000000
659,2525,1.000000
2874,695,1.000000
1667,8301,1.000000
595,3520,1.000000
199,9968,1.000000
160,2711,1.000000
2545,8067,1.000000
2048,1584,1.000000
9976,9977,1.000000
2105,9978,1.000000
133,393,1.000000
0,826,1.000000
1806,9986,1.000000
6102,9989,1.000000
1497,7921,1.000000
795,3206,1.000000
29,128,1.000000
4,9999,1.000000
46,10000,1.000000
29,10002,1.000000
59,653,1.000000
1808,10016,1.000000
10019,202,1.000000
321,20,1.000000
961,1896,1.000000
7926,1261,1.000000
4976,458,1.000000
29,1013,1.000000
32,3680,1.000000
4228,2423,1.000000
1861,10026,1.000000
1848,3060,1.000000
8893,2010,1.000000
885,10029,1.000000
8758,10037,1.000000
88,10039,1.000000
4642,1116,1.000000
378,1558,1.000000
10053,3375,1.000000
283,365,1.000000
32,7757,1.000000
390,1436,1.000000
2995,5120,1.000000
4011,10065,1.000000
29,745,1.000000
122,10070,1.000000
476,1964,1.000000
122,1149,1.000000
32,1513,1.000000
724,280,1.000000
845,1066,1.000000
4838,10076,1.000000
213,9968,1.000000
10088,10089,1.000000
927,2435,1.000000
6177,2671,1.000000
1667,8249,1.000000
8141,10106,1.000000
1676,3843,1.000000
183,4920,1.000000
3964,306,1.000000
5549,6702,1.000000
4,3190,1.000000
541,1514,1.000000
595,145,1.000000
659,2156,1.000000
4861,3864,1.000000
248,2004,1.000000
4740,5589,1.000000
10142,4389,1.000000
3833,10151,1.000000
88,390,1.000000
2180,9624,1.000000
787,7914,1.000000
3650,5596,1.000000
975,4361,1.000000
46,1837,1.000000
4623,2020,1.000000
283,4815,1.000000
3531,6203,1.000000
335,5410,1.000000
9075,8424,1.000000
970,7758,1.000000
2874,1868,1.000000
2309,10176,1.000000
2432,10178,1.000000
125,10186,1.000000
5726,1031,1.000000
971,307,1.000000
88,8179,1.000000
3194,369,1.000000
2603,6203,1.000000
5467,1395,1.000000
3071,3838,1.000000
553,6567,1.000000
10209,8434,1.000000
323,10210,1.000000
553,2697,1.000000
10215,6468,1.000000
283,124,1.000000
10217,7653,1.000000
78,7261,1.000000
29,10219,1.000000
10224,406,1.000000
3939,794,1.000000
4131,214,1.000000
5485,498,1.000000
2177,3680,1.000000
9540,10245,1.000000
4723,77,1.000000
766,210,1.000000
759,10250,1.000000
2432,1698,1.000000
4672,6887,1.000000
4890,4569,1.000000
174,458,1.000000
624,4409,1.000000
213,2102,1.000000
91,4672,1.000000
871,1356,1.000000
344,10258,1.000000
1861,10262,1.000000
863,273,1.000000
682,10273,1.000000
46,7487,1.000000
4,1096,1.000000
10280,8686,1.000000
186,10281,1.000000
10292,2025,1.000000
6,1533,1.000000
3061,1471,1.000000
3307,849,1.000000
5019,7602,1.000000
3853,10302,1.000000
8917,571,1.000000
4,7900,1.000000
3298,1584,1.000000
5917,4643,1.000000
1224,1290,1.000000
44,1914,1.000000
659,2516,1.000000
343,3184,1.000000
2241,5674,1.000000
32,4878,1.000000
2475,10330,1.000000
712,10332,1.000000
29,145,1.000000
4,3341,1.000000
2329,10340,1.000000
2369,1910,1.000000
4125,1226,1.000000
3917,4483,1.000000
304,3499,1.000000
3654,9734,1.000000
3173,2360,1.000000
697,3790,1.000000
46,1656,1.000000
248,4898,1.000000
174,2530,1.000000
133,1005,1.000000
3183,3356,1.000000
371,601,1.000000
139,9101,1.000000
6993,2258,1.000000
1407,2960,1.000000
437,7287,1.000000
4,4128,1.000000
29,2434,1.000000
759,2035,1.000000
3964,10391,1.000000
3224,10394,1.000000
1848,8580,1.000000
2306,1584,1.000000
1981,1650,1.000000
91,472,1.000000
1174,5688,1.000000
10404,10405,1.000000
6,5646,1.000000
2475,1116,1.000000
1806,10414,1.000000
0,10415,1.000000
2073,8669,1.000000
822,10417,1.000000
160,3372,1.000000
9363,1698,1.000000
2475,1707,1.000000
29,5385,1.000000
10440,3994,1.000000
3194,10441,1.000000
960,2024,1.000000
86,749,1.000000
712,2340,1.000000
139,1451,1.000000
199,10445,1.000000
9616,10447,1.000000
841,3499,1.000000
2874,3654,1.000000
70,2082,1.000000
5898,1160,1.000000
725,1444,1.000000
5795,126,1.000000
800,10448,1.000000
607,10453,1.000000
2475,393,1.000000
174,7931,1.000000
4043,7478,1.000000
1330,1773,1.000000
3029,9300,1.000000
487,946,1.000000
70,6774,1.000000
6190,4650,1.000000
7560,5116,1.000000
7283,10465,1.000000
4,10471,1.000000
476,648,1.000000
1267,7600,1.000000
131,10475,1.000000
3280,3114,1.000000
34,1792,1.000000
343,10486,1.000000
2545,10487,1.000000
1379,945,1.000000
659,2643,1.000000
1306,1092,1.000000
200,5248,1.000000
673,10490,1.000000
1999,10491,1.000000
29,1203,1.000000
1861,2329,1.000000
6,10493,1.000000
0,5344,1.000000
199,10494,1.000000
335,1550,1.000000
1172,10496,1.000000
2618,821,1.000000
2835,10503,1.000000
331,4494,1.000000
553,2121,1.000000
10509,10510,1.000000
471,3687,1.000000
822,10520,1.000000
7928,10527,1.000000
170,738,1.000000
46,10536,1.000000
8116,8504,1.000000
3280,701,1.000000
23,5404,1.000000
3482,10541,1.000000
199,10002,1.000000
400,2045,1.000000
10546,10547,1.000000
5917,7125,1.000000
2105,5893,1.000000
10122,3855,1.000000
9542,3045,1.000000
1629,10560,1.000000
170,10561,1.000000
170,2119,1.000000
438,8553,1.000000
9865,2209,1.000000
3271,3158,1.000000
3484,10581,1.000000
465,10586,1.000000
1317,2852,1.000000
4400,3357,1.000000
701,88,1.000000
72,77,1.000000
1069,10612,1.000000
474,5195,1.000000
3307,1013,1.000000
557,1868,1.000000
155,10626,1.000000
2475,4650,1.000000
435,10629,1.000000
32,8973,1.000000
433,1097,1.000000
3503,438,1.000000
5232,3979,1.000000
1275,5749,1.000000
10633,6388,1.000000
1182,214,1.000000
2058,6369,1.000000
449,866,1.000000
8249,2383,1.000000
3179,1797,1.000000
2558,68,1.000000
5270,9661,1.000000
125,10645,1.000000
111,5939,1.000000
70,10656,1.000000
878,687,1.000000
10053,1807,1.000000
10671,4541,1.000000
10673,7017,1.000000
32,162,1.000000
160,2053,1.000000
2502,1977,1.000000
10679,128,1.000000
4081,984,1.000000
476,10683,1.000000
170,10684,1.000000
2359,10612,1.000000
1583,821,1.000000
2048,1553,1.000000
10690,2777,1.000000
131,1871,1.000000
285,632,1.000000
283,991,1.000000
1942,752,1.000000
1121,3196,1.000000
1174,1368,1.000000
6542,6363,1.000000
456,10709,1.000000
1275,5220,1.000000
62,10715,1.000000
1398,788,1.000000
0,10722,1.000000
6478,8272,1.000000
10728,2615,1.000000
4664,10731,1.000000
174,1558,1.000000
91,3654,1.000000
1275,283,1.000000
9069,10738,1.000000
3729,10405,1.000000
1144,34,1.000000
1497,7613,1.000000
248,10751,1.000000
1215,63,1.000000
34,6855,1.000000
1699,1136,1.000000
948,10759,1.000000
323,10764,1.000000
8917,6502,1.000000
1476,437,1.000000
53,10767,1.000000
20,966,1.000000
724,10772,1.000000
393,1959,1.000000
277,1353,1.000000
0,995,1.000000
92,6363,1.000000
1278,10779,1.000000
10781,406,1.000000
8231,2082,1.000000
170,8403,1.000000
1813,166,1.000000
323,1898,1.000000
822,4304,1.000000
10178,4279,1.000000
72,10799,1.000000
21,1315,1.000000
10805,32,1.000000
186,6684,1.000000
471,5595,1.000000
2648,1522,1.000000
92,10818,1.000000
9064,89,1.000000
1077,5414,1.000000
2726,2217,1.000000
1513,10827,1.000000
6478,5773,1.000000
347,937,1.000000
1398,10835,1.000000
2329,7914,1.000000
283,863,1.000000
4416,1224,1.000000
6235,55,1.000000
9777,4073,1.000000
10844,10845,1.000000
174,10848,1.000000
4276,10853,1.000000
2855,7097,1.000000
4110,10857,1.000000
970,9579,1.000000
10864,442,1.000000
624,10865,1.000000
4405,7705,1.000000
1181,1360,1.000000
5625,1124,1.000000
8037,10881,1.000000
284,126,1.000000
29,262,1.000000
2029,1450,1.000000
474,7240,1.000000
2397,2246,1.000000
5134,739,1.000000
3144,1450,1.000000
343,10899,1.000000
2241,5293,1.000000
2253,4541,1.000000
744,1481,1.000000
323,7413,1.000000
845,1167,1.000000
5543,10919,1.000000
1167,10920,1.000000
6,4753,1.000000
0,3720,1.000000
549,1849,1.000000
4324,10394,1.000000
10935,3063,1.000000
780,3206,1.000000
10937,3111,1.000000
10943,996,1.000000
29,2683,1.000000
5410,3413,1.000000
659,6636,1.000000
893,3762,1.000000
10957,687,1.000000
3484,2450,1.000000
3271,931,1.000000
9119,10969,1.000000
1224,10974,1.000000
44,1419,1.000000
10975,10772,1.000000
122,317,1.000000
10983,2157,1.000000
10989,3060,1.000000
139,367,1.000000
432,8209,1.000000
34,7077,1.000000
4267,906,1.000000
306,11011,1.000000
2366,5191,1.000000
9126,711,1.000000
4,11017,1.000000
29,11019,1.000000
3372,1430,1.000000
347,3815,1.000000
5752,1802,1.000000
7122,2409,1.000000
400,3498,1.000000
11036,11037,1.000000
2489,5036,1.000000
5270,11038,1.000000
199,4920,1.000000
199,836,1.000000
1407,1747,1.000000
465,371,1.000000
456,6275,1.000000
32,7108,1.000000
2802,79,1.000000
200,9167,1.000000
842,11065,1.000000
11070,9741,1.000000
773,11071,1.000000
948,4483,1.000000
1275,1188,1.000000
3369,1119,1.000000
2475,8441,1.000000
9532,2258,1.000000
6446,225,1.000000
371,11085,1.000000
876,10065,1.000000
1179,11086,1.000000
1350,11087,1.000000
3270,11089,1.000000
6565,9957,1.000000
248,8472,1.000000
263,11097,1.000000
718,11098,1.000000
432,11099,1.000000
2149,6628,1.000000
92,226,1.000000
111,80,1.000000
435,1275,1.000000
283,7650,1.000000
170,9236,1.000000
29,5190,1.000000
795,7194,1.000000
11112,3637,1.000000
991,11118,1.000000
9025,1158,1.000000
855,8917,1.000000
3307,386,1.000000
4,1455,1.000000
2055,9577,1.000000
812,739,1.000000
1407,497,1.000000
199,10767,1.000000
1619,6645,1.000000
2119,11142,1.000000
4,744,1.000000
25,11147,1.000000
335,11150,1.000000
553,1176,1.000000
7602,2142,1.000000
2359,1166,1.000000
476,11171,1.000000
456,2571,1.000000
4,9438,1.000000
1675,1779,1.000000
323,6946,1.000000
122,3799,1.000000
7734,794,1.000000
2537,4803,1.000000
2361,9905,1.000000
59,11184,1.000000
29,11185,1.000000
2219,3017,1.000000
11190,1227,1.000000
372,1773,1.000000
482,1991,1.000000
160,9624,1.000000
1476,8504,1.000000
1248,11204,1.000000
2475,1807,1.000000
3289,2008,1.000000
4,4671,1.000000
3440,2215,1.000000
72,8552,1.000000
11232,6221,1.000000
2602,765,1.000000
127,200,1.000000
4137,8126,1.000000
62,5315,1.000000
11240,1735,1.000000
323,906,1.000000
858,11241,1.000000
248,472,1.000000
4482,3372,1.000000
1179,2692,1.000000
277,7939,1.000000
1266,1028,1.000000
2998,2361,1.000000
170,8580,1.000000
2304,2870,1.000000
1806,1693,1.000000
3283,2321,1.000000
335,10209,1.000000
795,4262,1.000000
46,4541,1.000000
8339,11259,1.000000
11260,3674,1.000000
435,4011,1.000000
72,1750,1.000000
5188,829,1.000000
46,11269,1.000000
3112,11272,1.000000
456,11273,1.000000
10728,493,1.000000
1086,4073,1.000000
1476,1426,1.000000
9799,7223,1.000000
11275,858,1.000000
3894,5188,1.000000
2359,11277,1.000000
186,1898,1.000000
6677,10106,1.000000
10779,1415,1.000000
323,594,1.000000
1215,5217,1.000000
378,11290,1.000000
2702,4262,1.000000
4386,531,1.000000
3413,9741,1.000000
11298,2297,1.000000
7560,123,1.000000
3071,11306,1.000000
371,11147,1.000000
6311,1760,1.000000
3596,6173,1.000000
213,531,1.000000
1179,766,1.000000
2530,3107,1.000000
131,3393,1.000000
9731,11323,1.000000
254,86,1.000000
2490,3062,1.000000
11331,1822,1.000000
200,3016,1.000000
1201,3680,1.000000
11190,2025,1.000000
1458,1099,1.000000
3976,11337,1.000000
1272,611,1.000000
32,2418,1.000000
7386,5217,1.000000
4,6593,1.000000
2177,3800,1.000000
72,695,1.000000
29,813,1.000000
8823,4186,1.000000
371,10899,1.000000
1086,6871,1.000000
878,5103,1.000000
285,11363,1.000000
948,10510,1.000000
494,1847,1.000000
248,4180,1.000000
131,2218,1.000000
960,1435,1.000000
200,607,1.000000
1306,4541,1.000000
125,127,1.000000
1848,2638,1.000000
724,1975,1.000000
979,6247,1.000000
4086,2246,1.000000
780,9951,1.000000
2346,3903,1.000000
127,1092,1.000000
1848,11418,1.000000
25,11353,1.000000
11425,8375,1.000000
4274,11427,1.000000
32,11428,1.000000
11431,3994,1.000000
53,1881,1.000000
3500,1455,1.000000
25,11433,1.000000
4,10065,1.000000
11240,406,1.000000
3040,676,1.000000
1694,1595,1.000000
1694,8047,1.000000
4782,11446,1.000000
139,11448,1.000000
1392,8968,1.000000
1916,9664,1.000000
595,7357,1.000000
9852,6190,1.000000
595,1013,1.000000
3917,11460,1.000000
682,653,1.000000
1360,45,1.000000
5143,69,1.000000
2692,47,1.000000
347,1028,1.000000
1398,11463,1.000000
1398,1786,1.000000
1806,7555,1.000000
1306,4572,1.000000
122,7758,1.000000
744,602,1.000000
29,7373,1.000000
11478,793,1.000000
1167,7263,1.000000
1444,11479,1.000000
697,7977,1.000000
29,3096,1.000000
752,1963,1.000000
465,5911,1.000000
131,6363,1.000000
2397,128,1.000000
11490,7,1.000000
170,821,1.000000
6194,9908,1.000000
131,11501,1.000000
2545,9274,1.000000
11507,7705,1.000000
3168,11508,1.000000
1086,11510,1.000000
2241,935,1.000000
325,8983,1.000000
29,4925,1.000000
5428,11515,1.000000
1075,1028,1.000000
122,1773,1.000000
1021,829,1.000000
855,3355,1.000000
6049,749,1.000000
88,1989,1.000000
6010,559,1.000000
32,1092,1.000000
7560,4730,1.000000
10019,2120,1.000000
675,4123,1.000000
3468,11546,1.000000
2824,3841,1.000000
457,2192,1.000000
1353,11552,1.000000
5428,7436,1.000000
283,10629,1.000000
984,2013,1.000000
2855,11572,1.000000
168,1005,1.000000
1278,307,1.000000
2253,6968,1.000000
1179,7,1.000000
697,9100,1.000000
46,8424,1.000000
437,11583,1.000000
213,5116,1.000000
2609,5457,1.000000
59,247,1.000000
2075,1871,1.000000
4565,1270,1.000000
1916,4643,1.000000
2475,724,1.000000
876,4180,1.000000
1035,510,1.000000
801,806,1.000000
7560,5879,1.000000
878,2577,1.000000
5270,153,1.000000
29,3341,1.000000
29,5902,1.000000
1583,9893,1.000000
11619,525,1.000000
29,8343,1.000000
1516,11631,1.000000
92,11634,1.000000
3729,2142,1.000000
20,8174,1.000000
960,344,1.000000
2287,11641,1.000000
32,2224,1.000000
131,4494,1.000000
1086,9176,1.000000
400,1584,1.000000
9734,5395,1.000000
3194,6309,1.000000
34,2214,1.000000
2902,3489,1.000000
553,7413,1.000000
4219,2789,1.000000
1891,448,1.000000
9703,11690,1.000000
3167,8951,1.000000
618,2087,1.000000
759,9856,1.000000
2180,11086,1.000000
4,8321,1.000000
742,11701,1.000000
3476,1719,1.000000
4,10633,1.000000
9942,1780,1.000000
32,1542,1.000000
2005,3551,1.000000
2516,11259,1.000000
3976,7195,1.000000
1429,7991,1.000000
4991,3207,1.000000
3989,3281,1.000000
1275,4350,1.000000
1906,1122,1.000000
1275,458,1.000000
595,9269,1.000000
8468,11740,1.000000
1458,4350,1.000000
46,768,1.000000
199,890,1.000000
945,2053,1.000000
437,6926,1.000000
321,829,1.000000
2618,708,1.000000
6194,5620,1.000000
325,11774,1.000000
4598,9589,1.000000
1275,2177,1.000000
1861,11785,1.000000
5261,11786,1.000000
973,1252,1.000000
11787,6502,1.000000
1883,3163,1.000000
2262,338,1.000000
3906,2409,1.000000
11092,10527,1.000000
2475,997,1.000000
2875,11797,1.000000
2001,2564,1.000000
32,4608,1.000000
34,707,1.000000
519,7546,1.000000
57,1163,1.000000
655,525,1.000000
544,11808,1.000000
2105,11811,1.000000
4,3823,1.000000
1667,4608,1.000000
1966,7057,1.000000
3260,11814,1.000000
11815,1525,1.000000
1224,4388,1.000000
5103,648,1.000000
9731,8469,1.000000
8024,5672,1.000000
3413,7832,1.000000
828,411,1.000000
3843,390,1.000000
367,11849,1.000000
10440,6968,1.000000
11852,8978,1.000000
467,10258,1.000000
4,7847,1.000000
2005,4539,1.000000
1806,942,1.000000
1806,11872,1.000000
200,61,1.000000
4043,760,1.000000
32,658,1.000000
2359,3167,1.000000
4421,9696,1.000000
960,11878,1.000000
170,11071,1.000000
200,11884,1.000000
553,5190,1.000000
6107,11889,1.000000
766,7313,1.000000
6846,589,1.000000
62,1923,1.000000
474,4248,1.000000
29,11896,1.000000
3118,11912,1.000000
3901,11913,1.000000
7928,11915,1.000000
5537,1587,1.000000
2413,1444,1.000000
285,4517,1.000000
9119,88,1.000000
29,6926,1.000000
199,302,1.000000
1381,9543,1.000000
139,565,1.000000
659,1009,1.000000
3900,3681,1.000000
248,11939,1.000000
801,11942,1.000000
4884,2285,1.000000
3462,11070,1.000000
199,1991,1.000000
3123,3618,1.000000
11952,1017,1.000000
29,11510,1.000000
373,1036,1.000000
199,1822,1.000000
11957,6502,1.000000
1231,11958,1.000000
92,5116,1.000000
6522,1049,1.000000
2982,3145,1.000000
7421,6388,1.000000
5205,492,1.000000
1028,795,1.000000
7580,1828,1.000000
3233,4331,1.000000
4571,1525,1.000000
2523,877,1.000000
3511,1227,1.000000
7185,4418,1.000000
74,11984,1.000000
1544,7350,1.000000
476,11098,1.000000
476,5389,1.000000
4,11993,1.000000
710,355,1.000000
6592,9589,1.000000
948,11999,1.000000
2727,4388,1.000000
553,1605,1.000000
0,3558,1.000000
323,1738,1.000000
1359,9606,1.000000
1836,1719,1.000000
5030,12019,1.000000
7152,5340,1.000000
12028,782,1.000000
125,669,1.000000
7977,829,1.000000
25,106,1.000000
3112,1919,1.000000
4093,10281,1.000000
476,12044,1.000000
4608,1923,1.000000
337,166,1.000000
5575,6774,1.000000
1398,369,1.000000
6,1705,1.000000
718,12055,1.000000
457,935,1.000000
29,9331,1.000000
6340,304,1.000000
1981,313,1.000000
323,1533,1.000000
494,7252,1.000000
347,6559,1.000000
4782,12085,1.000000
6102,1017,1.000000
595,12091,1.000000
32,12100,1.000000
393,5458,1.000000
111,3917,1.000000
122,12113,1.000000
131,5407,1.000000
160,11942,1.000000
1306,2629,1.000000
32,11884,1.000000
122,6398,1.000000
1906,1584,1.000000
2070,12127,1.000000
5512,2298,1.000000
553,8003,1.000000
5065,2203,1.000000
6565,7939,1.000000
12134,9592,1.000000
74,487,1.000000
2134,2013,1.000000
5893,1203,1.000000
378,1263,1.000000
553,531,1.000000
0,3205,1.000000
283,7893,1.000000
1069,12151,1.000000
1312,956,1.000000
